date,series_id,spent_value_0d_1d_btc,spent_value_1d_1w_btc,spent_value_1w_1m_btc,spent_value_1m_3m_btc,spent_value_3m_6m_btc,spent_value_6m_1y_btc,spent_value_1y_2y_btc,spent_value_2y_3y_btc,spent_value_3y_5y_btc,spent_value_5y_7y_btc,spent_value_7y_10y_btc,spent_value_10y_plus_btc,unit,frequency,release_version
2024-05-01,obm_spent_value_age_band_btc_daily,714080.10792582,125701.49215049,19771.94940542,9975.58335579,5789.56512456,2998.18875254,2887.27994270,629.66714552,2721.09921998,328.02811218,118.42692212,96.58958405,BTC,daily,OBM v0.1.0
2024-05-02,obm_spent_value_age_band_btc_daily,616623.97985831,69380.62271294,23383.99463509,15156.63383664,5432.05661409,1581.59085034,2435.79198426,573.19249366,2690.58618589,199.97959131,7.29893078,15.69587427,BTC,daily,OBM v0.1.0
2024-05-03,obm_spent_value_age_band_btc_daily,560026.99341716,78730.56582478,28951.13572002,10997.28377887,4330.18233325,1900.55534857,1218.97438365,914.25954627,2540.97721278,267.80778013,8.68702227,378.84827499,BTC,daily,OBM v0.1.0
2024-05-04,obm_spent_value_age_band_btc_daily,418029.85346172,19866.62354932,7693.26840909,2492.20167795,2212.58483308,861.72688951,805.05442835,533.06161592,506.29418505,81.04319566,9.41341803,87.56361868,BTC,daily,OBM v0.1.0
2024-05-05,obm_spent_value_age_band_btc_daily,391293.61616498,35985.85213265,5426.18542928,7183.94198005,1095.33030519,571.10573644,689.72419161,223.15759697,498.47450501,89.02418055,8.40987458,46.66869969,BTC,daily,OBM v0.1.0
2024-05-06,obm_spent_value_age_band_btc_daily,583359.55731184,67463.49826929,7543.06297595,5583.20934282,1869.15804163,852.66789670,2736.83646038,562.31962736,310.48127967,830.51127554,14.89234657,1135.52883036,BTC,daily,OBM v0.1.0
2024-05-07,obm_spent_value_age_band_btc_daily,600482.96647452,59759.79217143,19310.30382906,13209.90808735,1954.40204451,2469.58197294,1030.21558105,412.31353759,696.15415260,219.37216968,30.40701969,42.50582947,BTC,daily,OBM v0.1.0
2024-05-08,obm_spent_value_age_band_btc_daily,571892.13051933,40738.20332252,14948.91328133,14605.77214047,18517.88929075,828.75352404,3430.00702229,388.02952382,328.67869337,320.34067541,72.96323689,22.62603015,BTC,daily,OBM v0.1.0
2024-05-09,obm_spent_value_age_band_btc_daily,590885.26135790,55594.15064817,38190.80605013,7174.62333440,2603.61319587,882.73314080,1856.05308085,295.46373016,1324.14046258,315.38119257,13.44355885,47.43850368,BTC,daily,OBM v0.1.0
2024-05-10,obm_spent_value_age_band_btc_daily,622243.26674922,59131.62919529,11814.84858806,7912.05957761,1781.25531635,1186.89465668,1059.82311282,426.38380120,644.37129190,495.64209830,48.98251806,55.74990931,BTC,daily,OBM v0.1.0
2024-05-11,obm_spent_value_age_band_btc_daily,409181.00320330,9813.63623752,4555.73683399,3038.60922485,1951.85795252,694.72362700,3031.58009604,442.62730257,291.16171802,551.35844618,11.16785523,131.89545039,BTC,daily,OBM v0.1.0
2024-05-12,obm_spent_value_age_band_btc_daily,465365.25496482,13338.33012758,4018.80080410,3877.05219337,1051.36039102,1792.99820939,759.65490957,428.02537324,1495.00530214,72.92705791,15.48851862,1069.21243673,BTC,daily,OBM v0.1.0
2024-05-13,obm_spent_value_age_band_btc_daily,658384.85161263,86552.76737646,9608.60432370,6088.70635039,3491.11941036,1525.88529312,3131.27605213,502.34076002,1977.80876821,376.19522092,18.88633067,25.66190360,BTC,daily,OBM v0.1.0
2024-05-14,obm_spent_value_age_band_btc_daily,598142.59832997,47625.85841379,31303.71931583,4881.66851034,2886.43810431,1163.06535806,3133.23175518,702.88472408,1347.17190786,1115.56173954,263.14994783,107.90488671,BTC,daily,OBM v0.1.0
2024-05-15,obm_spent_value_age_band_btc_daily,702301.77054482,66875.36470450,23401.37960920,13223.02091227,4988.20046083,4000.74845287,2763.38457915,578.64663067,2709.09553373,16286.58770965,14.35220575,172.97144159,BTC,daily,OBM v0.1.0
2024-05-16,obm_spent_value_age_band_btc_daily,746866.42289881,62948.58088378,47058.28282176,14506.96807788,5994.74863136,1137.48101372,2661.19030283,608.62620053,1520.33983599,277.41626662,128.52048686,39.53713043,BTC,daily,OBM v0.1.0
2024-05-17,obm_spent_value_age_band_btc_daily,716527.46654316,45684.53277047,50426.72654410,9700.87930847,1575.11824109,1663.72493406,5809.01401877,686.89710284,403.81149307,147.05770228,72.73604847,27.65120002,BTC,daily,OBM v0.1.0
2024-05-18,obm_spent_value_age_band_btc_daily,507826.03614776,8732.43545396,6042.04202418,3855.53815384,945.44531287,839.63459180,1738.22894455,1200.87271633,293.04775602,82.37538542,13.97418199,12.80045256,BTC,daily,OBM v0.1.0
2024-05-19,obm_spent_value_age_band_btc_daily,470595.14155310,55531.27257763,7168.81979164,1702.43005480,1194.82634339,834.47923448,1908.68531828,678.14172515,786.55363270,560.75912465,19.86393862,63.55306328,BTC,daily,OBM v0.1.0
2024-05-20,obm_spent_value_age_band_btc_daily,694051.46023050,62079.30164364,17559.47593802,18661.24913473,2126.44193279,2125.80492667,6774.30317814,954.79014797,910.37839381,290.41333310,17.87420859,135.34101973,BTC,daily,OBM v0.1.0
2024-05-21,obm_spent_value_age_band_btc_daily,840918.08918187,58467.29297232,50148.26078287,16265.03412726,4404.77036827,6377.80006209,2376.69885323,1756.48462063,1283.27863947,671.36750857,77.19152670,40.05712872,BTC,daily,OBM v0.1.0
2024-05-22,obm_spent_value_age_band_btc_daily,644204.98762166,80979.65670105,21011.60843829,7171.71757002,3190.25301815,1640.41225927,2946.20086718,1582.34204924,824.17122960,270.16951963,91.55111750,2071.65858926,BTC,daily,OBM v0.1.0
2024-05-23,obm_spent_value_age_band_btc_daily,535117.04030508,64386.16779737,17399.45158434,12636.82401802,7192.73974913,4391.05682991,4944.51412311,1270.23350645,1526.29012687,327.88915945,812.26599897,30.82897868,BTC,daily,OBM v0.1.0
2024-05-24,obm_spent_value_age_band_btc_daily,535411.44064285,50690.08227392,35456.91237468,9828.29669126,1810.42438881,1297.21421164,2255.03961273,804.74996083,3038.38744485,300.80310311,6.82590469,25.27371010,BTC,daily,OBM v0.1.0
2024-05-25,obm_spent_value_age_band_btc_daily,315269.63480353,34552.85407978,5125.96749880,2970.91304123,791.28885456,1566.74169218,597.92367243,327.73904401,565.66077912,106.59247400,24.18830274,7.21372790,BTC,daily,OBM v0.1.0
2024-05-26,obm_spent_value_age_band_btc_daily,444556.22378318,51220.50226823,3664.76108820,1893.36608778,706.07065386,748.91751822,5902.04705775,257.18790981,340.46212631,673.79443064,75.75850628,44.80778502,BTC,daily,OBM v0.1.0
2024-05-27,obm_spent_value_age_band_btc_daily,488510.69122401,55630.96080578,8544.16672272,5071.49329364,5335.89970361,3098.33541862,4526.47667832,1017.01015738,1058.11536699,1039.82951189,266.88018932,53.45946006,BTC,daily,OBM v0.1.0
2024-05-28,obm_spent_value_age_band_btc_daily,793252.75158688,48639.09790460,18690.64583711,14715.95767283,6656.59090634,1771.48772769,2255.86932037,1622.75351914,461.60225105,4174.60309967,138025.18077955,148.69173417,BTC,daily,OBM v0.1.0
2024-05-29,obm_spent_value_age_band_btc_daily,620767.20436978,57675.90211753,20165.49311792,9978.03861171,1122.04256274,3064.84530877,2157.42735620,264.49801779,1718.44484777,284.67805287,83.14703319,2.67137213,BTC,daily,OBM v0.1.0
2024-05-30,obm_spent_value_age_band_btc_daily,588465.00849972,40233.40565849,20266.93181640,55396.52109866,3924.19003037,2706.55296572,1205.39594790,393.99248178,1231.99303251,303.70760961,58.42081856,60.04552146,BTC,daily,OBM v0.1.0
2024-05-31,obm_spent_value_age_band_btc_daily,728274.26007416,73588.63314488,16713.38771957,20481.36854958,3205.59799752,4921.54590806,1041.89488079,353.98133692,1300.97187716,132.00690079,6.13445142,33.81697984,BTC,daily,OBM v0.1.0
2024-06-01,obm_spent_value_age_band_btc_daily,406511.52648302,11671.55017713,4796.57186361,5188.10591637,1100.54554310,387.77174471,897.23752121,2377.06457954,258.96474319,240.73272431,40.07286952,8.00042822,BTC,daily,OBM v0.1.0
2024-06-02,obm_spent_value_age_band_btc_daily,557347.94590014,13726.99564035,3258.57238760,2032.10573511,965.08971639,1190.85515396,1656.69031554,1201.58103388,623.25481938,385.96646566,9.33328131,4.34389100,BTC,daily,OBM v0.1.0
2024-06-03,obm_spent_value_age_band_btc_daily,710779.16097480,100787.26573950,49848.49413899,22145.60406766,5658.89005777,9444.94250943,1727.03075755,2803.12727370,4510.74429258,162.85445987,95.23208653,210.98637194,BTC,daily,OBM v0.1.0
2024-06-04,obm_spent_value_age_band_btc_daily,737907.51288166,47405.78574593,21634.59254443,37519.88330840,3172.89911706,3512.93075191,1453.03034056,1727.74510952,1659.36550676,385.52313847,19.72157346,16.09207340,BTC,daily,OBM v0.1.0
2024-06-05,obm_spent_value_age_band_btc_daily,864224.26232724,64696.29996493,27958.87048448,25011.83881620,6587.76052678,2447.15343966,3522.91577491,927.78087232,2554.49406820,320.16844368,41.76138536,8.05831040,BTC,daily,OBM v0.1.0
2024-06-06,obm_spent_value_age_band_btc_daily,649901.99531523,59047.71655476,12055.05087586,8933.55878411,18300.26078769,7830.40029306,13862.03047011,1124.50089239,1909.17238266,1519.99282555,346.69602857,3.51309841,BTC,daily,OBM v0.1.0
2024-06-07,obm_spent_value_age_band_btc_daily,570293.13332163,55457.01835593,18558.35727411,16134.21595731,7067.69817032,9657.05932099,1197.50500589,952.22387066,396.57991168,240.88186813,10.84685133,6.99061448,BTC,daily,OBM v0.1.0
2024-06-08,obm_spent_value_age_band_btc_daily,454581.67420049,38926.26498183,5649.62681162,3743.67156619,1491.66579743,763.51463090,1326.32438613,600.00492834,1201.80718513,803.83262452,6.27596251,66.75990840,BTC,daily,OBM v0.1.0
2024-06-09,obm_spent_value_age_band_btc_daily,390133.98551869,12622.24540202,3594.41931314,1880.42711491,1190.41992753,784.09376281,1585.85806520,1106.50632022,665.20959483,128.17705677,48.70511849,173.87381384,BTC,daily,OBM v0.1.0
2024-06-10,obm_spent_value_age_band_btc_daily,567919.88606750,80833.95624428,9315.67142211,12135.45269601,2689.46428832,1274.65842018,2321.76342732,1020.89306648,975.61729516,356.96122838,10.51320519,133.33347447,BTC,daily,OBM v0.1.0
2024-06-11,obm_spent_value_age_band_btc_daily,721233.78403027,49947.35914081,12620.91483584,11679.71444784,3208.36113226,1006.74720375,2941.87672943,1011.15817973,5915.07254054,17042.01157601,79.46097005,78.10599568,BTC,daily,OBM v0.1.0
2024-06-12,obm_spent_value_age_band_btc_daily,566729.04331636,49026.56369263,35655.27997011,7331.07203779,3114.25848860,3080.57303318,4874.92914943,374.95304137,3716.54699756,168.83535523,170.47506226,61.14743097,BTC,daily,OBM v0.1.0
2024-06-13,obm_spent_value_age_band_btc_daily,515774.37420461,35531.80781493,11982.56088893,5757.08124924,6472.62757495,1531.80917523,1482.41390724,439.29066704,452.67810081,220.11171124,25.96117277,60.15049834,BTC,daily,OBM v0.1.0
2024-06-14,obm_spent_value_age_band_btc_daily,605713.13687478,76481.98636690,14756.06759191,19537.62544481,3861.72928823,5771.94222399,1066.41883913,343.64326064,1214.46177398,236.43777880,12.88472934,2.91825747,BTC,daily,OBM v0.1.0
2024-06-15,obm_spent_value_age_band_btc_daily,427312.34085675,11858.65483436,19597.96654830,4071.82366925,2955.19177577,1884.27069557,2190.70348815,305.34861330,2318.26611865,112.89650944,1121.50087941,38.06098332,BTC,daily,OBM v0.1.0
2024-06-16,obm_spent_value_age_band_btc_daily,426615.67500473,18269.49796512,3849.51406347,1355.26958680,1447.20464745,601.97602775,1308.97347681,372.59626129,219.01061272,235.18082285,10.37429937,19.89726990,BTC,daily,OBM v0.1.0
2024-06-17,obm_spent_value_age_band_btc_daily,596589.89555895,97259.00664746,30370.72026242,8576.37178949,17502.45624379,1079.15553343,3899.49107220,436.97858208,1271.60378429,250.84642543,787.83858532,10.52705216,BTC,daily,OBM v0.1.0
2024-06-18,obm_spent_value_age_band_btc_daily,706953.27245342,67671.92960935,26086.73007935,10130.32561561,2560.32873017,3113.51850978,2662.12239958,491.04193633,369.32627416,322.76724101,76.35202680,96.11116967,BTC,daily,OBM v0.1.0
2024-06-19,obm_spent_value_age_band_btc_daily,519794.75219432,58229.27568474,8854.50881292,6946.34350408,10924.31811965,2468.64868586,1014.42504573,426.72944491,341.71089428,221.80172642,13.54810451,82.78305820,BTC,daily,OBM v0.1.0
2024-06-20,obm_spent_value_age_band_btc_daily,528616.61210656,57721.66843359,22842.12197793,4963.90960310,8821.88806513,1661.32218589,1163.86287500,436.27261295,1042.39879047,356.69531590,4.72786318,22.13309163,BTC,daily,OBM v0.1.0
2024-06-21,obm_spent_value_age_band_btc_daily,580368.51236936,48424.79514068,21767.74602002,22856.97778702,2368.92803221,2688.81705971,9243.51402359,1155.71165472,561.51165439,280.47074529,16.03729771,172.57927373,BTC,daily,OBM v0.1.0
2024-06-22,obm_spent_value_age_band_btc_daily,278692.20639458,27998.29760647,3163.91851282,1359.41979166,979.03990876,1257.92948782,853.93269968,1013.13790293,43641.34995963,223.65027438,30.98442912,11.61935762,BTC,daily,OBM v0.1.0
2024-06-23,obm_spent_value_age_band_btc_daily,319161.12927216,13182.71911385,13926.96847897,2383.24908442,1529.53466759,704.63034410,960.35092809,862.47150388,381.74972929,149.38524909,58.20433411,119.82526198,BTC,daily,OBM v0.1.0
2024-06-24,obm_spent_value_age_band_btc_daily,737921.34268393,96868.03987544,27473.98434543,34291.73100296,13898.22754470,3047.82958457,2940.82674389,4390.38570338,3228.32191584,501.29846191,735.17581857,218.40971622,BTC,daily,OBM v0.1.0
2024-06-25,obm_spent_value_age_band_btc_daily,493649.80675812,97876.96391638,16637.05528036,4431.63281608,4403.99584751,1396.58331511,1346.33103302,405.84383651,2676.50238590,157.48759544,57.37433882,88.92478502,BTC,daily,OBM v0.1.0
2024-06-26,obm_spent_value_age_band_btc_daily,576007.38074046,80645.64334568,14342.56422673,26496.13888178,6565.87236869,5815.02020066,1415.88459629,552.45560866,1297.64248255,1166.43708221,71.58711683,273.49440854,BTC,daily,OBM v0.1.0
2024-06-27,obm_spent_value_age_band_btc_daily,1060839.14868467,87030.94942057,26990.17866622,14691.44664055,7502.80128267,3722.09861368,2265.40791742,971.21139496,27206.36972454,1908.82552215,81.21555448,93.95439464,BTC,daily,OBM v0.1.0
2024-06-28,obm_spent_value_age_band_btc_daily,654359.78256914,60605.31843518,18010.01330256,17513.48737306,8295.01316124,6056.78318440,2032.23523166,914.49353556,1165.70438962,230.77675234,190.30824758,178.49026812,BTC,daily,OBM v0.1.0
2024-06-29,obm_spent_value_age_band_btc_daily,425595.27571856,15556.80084173,4856.14878893,1969.36198225,1503.37790066,1623.47706609,620.41736335,606.74767900,358.47581836,67.17286877,17.98433383,12.25005845,BTC,daily,OBM v0.1.0
2024-06-30,obm_spent_value_age_band_btc_daily,327270.21186127,30403.07915546,4803.82659898,4437.44957361,1980.91328934,1598.87993775,795.50713556,364.25519737,957.32369192,102.17563116,15.41367254,108.42050429,BTC,daily,OBM v0.1.0
2024-07-01,obm_spent_value_age_band_btc_daily,525245.77741700,100904.61921267,16000.71957382,8297.39515777,3429.97807005,4651.34770261,2166.38412387,2101.08171671,1045.70624332,505.66960672,8.24107314,27.36452369,BTC,daily,OBM v0.1.0
2024-07-02,obm_spent_value_age_band_btc_daily,520319.31546648,57185.06257512,18967.58296607,27734.56446850,5049.70038437,1068.20677361,2241.38818645,421.85675449,417.23397561,234.47958446,25.81724390,54.02187367,BTC,daily,OBM v0.1.0
2024-07-03,obm_spent_value_age_band_btc_daily,658427.55779384,43344.59180009,11405.88236355,3939.16127162,4569.14637330,2397.69107453,1411.77572058,653.12066476,520.48180978,10433.40370980,22.64799559,71.31758757,BTC,daily,OBM v0.1.0
2024-07-04,obm_spent_value_age_band_btc_daily,702802.87161162,53089.40356289,52442.28735837,10798.68147516,48076.34628755,4830.48255161,3476.74208943,710.47073836,829.45653407,310.09491153,19.46184247,126.28670277,BTC,daily,OBM v0.1.0
2024-07-05,obm_spent_value_age_band_btc_daily,756892.01397970,77386.73625043,20080.68687789,59239.18528478,30394.06340404,3421.06660831,14953.93388572,856.80230469,20115.27722597,416.97738906,241.90867859,1091.98341080,BTC,daily,OBM v0.1.0
2024-07-06,obm_spent_value_age_band_btc_daily,467855.73283474,52009.50520579,3423.16203028,11508.18870578,908.52250336,514.88295508,1083.72061053,271.52902290,234.35256007,151.95651187,44.19203037,304.88258633,BTC,daily,OBM v0.1.0
2024-07-07,obm_spent_value_age_band_btc_daily,493985.96248490,19124.05789404,5895.61755705,4363.05142313,6305.56001643,554.23974818,656.20380016,685.38705264,387.48839031,230.90675996,910.94404566,10.07323114,BTC,daily,OBM v0.1.0
2024-07-08,obm_spent_value_age_band_btc_daily,777681.38007442,102527.17180602,19065.12244290,25936.48249548,5565.56569203,995.14751128,931.46588350,490.10267348,1040.94852820,199.22402499,12.95772609,57.71130444,BTC,daily,OBM v0.1.0
2024-07-09,obm_spent_value_age_band_btc_daily,744699.72184064,40768.22815147,10340.39366012,7437.63945106,4916.30940054,923.98584033,1381.78471924,284.33311225,12371.62636987,437.99739736,84.15700916,164.86116080,BTC,daily,OBM v0.1.0
2024-07-10,obm_spent_value_age_band_btc_daily,754326.67582184,56986.62827772,14142.34411767,7428.08407756,1537.23806103,1061.51384993,1490.10189494,482.90984223,2134.98102215,3431.99542430,937.71881216,5.03243682,BTC,daily,OBM v0.1.0
2024-07-11,obm_spent_value_age_band_btc_daily,720422.68703400,38785.13647798,22317.26234716,8030.67900789,3624.45036209,913.27725823,1383.86094271,547.39121542,607.70033021,396.15435619,23.27343918,2.35120598,BTC,daily,OBM v0.1.0
2024-07-12,obm_spent_value_age_band_btc_daily,636113.78225378,62818.16915740,15090.39567373,12105.27181932,2421.20954513,2702.59673582,3270.58532917,260.41028285,2066.97418947,209.09139770,12.25861737,150.25952730,BTC,daily,OBM v0.1.0
2024-07-13,obm_spent_value_age_band_btc_daily,476198.58619832,48029.44895547,6176.09737271,2505.35985160,1603.94057036,1734.25612290,1414.72546102,466.70708580,206.23811779,461.45091200,8.83627037,8.33998950,BTC,daily,OBM v0.1.0
2024-07-14,obm_spent_value_age_band_btc_daily,488668.73916698,18429.98455152,32309.71888988,2072.42631078,1355.23310805,746.78618335,495.79939532,231.52909467,356.39523662,137.23361911,21.12801731,1005.24878809,BTC,daily,OBM v0.1.0
2024-07-15,obm_spent_value_age_band_btc_daily,795828.86142538,86784.33803323,36068.40725691,12075.86445670,5902.94640949,2769.38381925,6878.87732000,830.87625631,1758.99742814,257.81344820,128.23263813,36.01131720,BTC,daily,OBM v0.1.0
2024-07-16,obm_spent_value_age_band_btc_daily,913826.99005445,39245.76380665,122575.34621273,50765.31513382,3234.52050315,1161.62212040,1443.67116675,837.23222013,626.13920073,400.05553516,26.33751962,57.16851887,BTC,daily,OBM v0.1.0
2024-07-17,obm_spent_value_age_band_btc_daily,726835.31008803,54974.32162046,14066.65534946,16345.79808849,5184.67514125,3541.66285174,5812.01915332,510.63114067,773.94391439,834.57284025,87.56310228,36.04825985,BTC,daily,OBM v0.1.0
2024-07-18,obm_spent_value_age_band_btc_daily,438135.41364346,55678.03782874,11774.11858776,5504.76650585,3896.05975420,2564.46097164,4709.30591188,7595.62063383,2433.78491684,289.15844874,198.47640266,12.14044648,BTC,daily,OBM v0.1.0
2024-07-19,obm_spent_value_age_band_btc_daily,637908.98649130,83429.70302695,13647.76043531,6195.43001497,4819.96810114,3064.84790215,4670.51465962,523.18332101,16690.46405650,208.53915868,18.20929627,102.46912040,BTC,daily,OBM v0.1.0
2024-07-20,obm_spent_value_age_band_btc_daily,482654.64827817,65854.19666965,4837.51468806,2506.49443797,1363.04178004,1040.98380775,2030.55133313,385.41317553,327.64333568,276.02522820,18.92001653,15.55833031,BTC,daily,OBM v0.1.0
2024-07-21,obm_spent_value_age_band_btc_daily,417763.11412534,41540.94219148,4178.23495551,2271.12440577,1696.20797636,1615.95577558,655.74838297,399.97397591,383.13734318,148.88618268,155.85551704,36.09116660,BTC,daily,OBM v0.1.0
2024-07-22,obm_spent_value_age_band_btc_daily,673563.17610212,101658.34648841,18976.01918372,8024.74296111,4572.19846431,3295.46626321,3290.87378901,524.21117425,509.35747804,897.90802349,14.39425033,51.42544809,BTC,daily,OBM v0.1.0
2024-07-23,obm_spent_value_age_band_btc_daily,803719.10590122,90034.77842548,14938.92997362,21309.52129111,5307.08727324,2935.70036725,1628.09599394,893.95902298,15586.62267593,16416.55866628,11.05338314,101.37525631,BTC,daily,OBM v0.1.0
2024-07-24,obm_spent_value_age_band_btc_daily,606312.32954917,43521.06209150,63809.33845847,17577.46260531,7082.17265198,2121.03901389,1069.92169874,534.46568007,1707.47493612,688.19525504,179.60802996,22.52672986,BTC,daily,OBM v0.1.0
2024-07-25,obm_spent_value_age_band_btc_daily,532039.35444909,83095.31214725,31763.41482357,18954.59779009,78795.45038535,1653.21545089,1093.83903818,600.83781199,2295.88628802,176.21757538,119.08655912,829.37940094,BTC,daily,OBM v0.1.0
2024-07-26,obm_spent_value_age_band_btc_daily,439348.12971407,97609.50908717,39109.29517661,13707.27415130,6270.15110040,1368.07208407,1284.77069410,871.38759948,473.90688976,247.08147455,184.74012773,112.28251420,BTC,daily,OBM v0.1.0
2024-07-27,obm_spent_value_age_band_btc_daily,512547.08519614,24660.28644055,16632.69570419,14948.95705145,2956.14744333,1326.58022244,1726.18831055,847.55470042,598.82544797,1758.90215495,35.92451902,12.23257940,BTC,daily,OBM v0.1.0
2024-07-28,obm_spent_value_age_band_btc_daily,347508.32693011,17617.90674741,3277.37891891,2307.13169992,1256.31747614,789.98515019,953.91529861,401.88572651,429.28075452,167.14061085,168.50976976,442.21827654,BTC,daily,OBM v0.1.0
2024-07-29,obm_spent_value_age_band_btc_daily,649535.50635729,131655.67914375,27402.81493908,43393.61027981,34186.97100993,2145.03230170,2699.39367430,1927.19419358,1483.38797619,211.77435590,1020.82664080,38.87353147,BTC,daily,OBM v0.1.0
2024-07-30,obm_spent_value_age_band_btc_daily,701516.86648260,127205.50660730,20487.32992345,51929.22479497,35525.19602197,2087.44891944,1166.44271642,1546.54623511,29994.21607127,327.70179968,122.10784283,2.42950806,BTC,daily,OBM v0.1.0
2024-07-31,obm_spent_value_age_band_btc_daily,874285.37592129,80298.12086116,12395.70864221,11705.37300626,14260.16729079,863.82824980,846.95543659,443.47706124,1858.08756839,427.21705884,42.54912569,21.71759170,BTC,daily,OBM v0.1.0
2024-08-01,obm_spent_value_age_band_btc_daily,633162.29868506,103562.05010362,20681.21863271,6817.09415675,10124.61646507,2642.36897717,5299.80250586,1130.04471164,3856.67223475,404.90587694,10.26478692,9.14146692,BTC,daily,OBM v0.1.0
2024-08-02,obm_spent_value_age_band_btc_daily,978937.78203996,95213.89738364,20022.49990485,14649.93194516,3623.89309437,2597.98188924,934.46711670,404.16958522,2673.63933353,181.71352552,430.39801372,15.90235889,BTC,daily,OBM v0.1.0
2024-08-03,obm_spent_value_age_band_btc_daily,425094.60748332,25039.12090681,6465.84749569,2075.95389280,3476.04481177,825.84003421,1225.73850786,363.90085160,845.56003205,2005.78560826,66.20380236,8.40823639,BTC,daily,OBM v0.1.0
2024-08-04,obm_spent_value_age_band_btc_daily,514205.54539113,56006.44242576,9895.23300939,3485.29582574,2094.70935576,1562.07149572,1688.14462809,801.17078191,1020.55528829,1081.48726452,85.84039578,16.75462730,BTC,daily,OBM v0.1.0
2024-08-05,obm_spent_value_age_band_btc_daily,1097572.24839327,115282.42629100,57578.57068023,40171.44551351,21120.50614500,11491.90128423,11474.07662419,4772.03452120,9720.90742916,595.71216799,51.62892339,31.99175830,BTC,daily,OBM v0.1.0
2024-08-06,obm_spent_value_age_band_btc_daily,827217.46884897,79207.30022898,47079.50105450,15187.91970837,4425.20293827,1529.54680416,1009.20645500,732.05127224,1178.21068443,148.08928480,10.37092734,26.63266926,BTC,daily,OBM v0.1.0
2024-08-07,obm_spent_value_age_band_btc_daily,820517.47889773,62613.15218333,21836.64664196,11470.29876518,6623.66883633,2635.96464254,3448.76141206,1014.06467729,6382.81159134,187.27207864,140.85480075,264.24346927,BTC,daily,OBM v0.1.0
2024-08-08,obm_spent_value_age_band_btc_daily,761755.51900928,59397.06124222,15788.45234332,6108.90535346,5699.86778064,4272.99826293,3350.70163089,1257.95160440,919.01437261,160.18661012,7.65611469,14.48989771,BTC,daily,OBM v0.1.0
2024-08-09,obm_spent_value_age_band_btc_daily,721515.38832988,98377.34686670,48659.57432983,13506.84855594,1754.41999457,2470.30300535,2029.68712202,341.98438663,2935.84018430,172.77661367,97.63035366,321.62175143,BTC,daily,OBM v0.1.0
2024-08-10,obm_spent_value_age_band_btc_daily,452470.57715417,43109.32929206,6195.11876218,2249.12873392,1649.26216736,435.96207989,374.54372519,18774.03596631,414.58418845,123.91702121,16.24390098,58.27227127,BTC,daily,OBM v0.1.0
2024-08-11,obm_spent_value_age_band_btc_daily,544631.43992029,24649.42397649,4201.03115111,1857.58353423,6761.16009475,537.36644752,667.84929427,234.61948446,240.57743175,206.86417188,6.97224592,59.91883496,BTC,daily,OBM v0.1.0
2024-08-12,obm_spent_value_age_band_btc_daily,729372.68032431,68497.96106935,18107.51503068,5056.51593497,4537.29406868,3314.84852938,1125.35140886,494.46448713,2661.05628169,166.68150878,34.36993171,53.98035247,BTC,daily,OBM v0.1.0
2024-08-13,obm_spent_value_age_band_btc_daily,736012.89422958,75308.60398169,55854.91850398,9084.62955593,14582.77906955,911.27786338,3439.18428127,513.34455751,409.36123058,130.84129753,32.49449167,13.54532965,BTC,daily,OBM v0.1.0
2024-08-14,obm_spent_value_age_band_btc_daily,806362.19918871,67285.51081907,35232.78352525,5486.29109708,4722.17799732,1491.46422768,1169.19297487,366.98640854,1222.61195506,192.88635394,29.78435895,17.12271079,BTC,daily,OBM v0.1.0
2024-08-15,obm_spent_value_age_band_btc_daily,615940.42175602,51437.34788057,34126.13979762,3969.58655124,2202.20670316,1249.84048780,1955.86968258,497.54221672,2591.71192711,329.22067802,23.63440763,54.73804434,BTC,daily,OBM v0.1.0
2024-08-16,obm_spent_value_age_band_btc_daily,605567.02525730,58513.25871020,18672.50082084,5021.09469184,7668.27203533,3278.54046493,898.86547640,359.49331108,1018.93212258,112.19532947,34.61829291,211.17196777,BTC,daily,OBM v0.1.0
2024-08-17,obm_spent_value_age_band_btc_daily,375525.56362418,13341.89733898,9103.38185344,3038.01901051,1830.17201390,434.47428028,382.64970540,433.06822790,456.20537716,63.16239534,37.15107035,4.92844038,BTC,daily,OBM v0.1.0
2024-08-18,obm_spent_value_age_band_btc_daily,397495.44459259,40993.48148940,3487.61364949,4754.49285799,1690.77020334,1067.25839891,599.56447795,251.26552057,975.63566943,65.55481405,10.06449340,36.88552099,BTC,daily,OBM v0.1.0
2024-08-19,obm_spent_value_age_band_btc_daily,717548.63537773,70769.59029129,42718.68819968,7392.24237600,4763.59646212,2493.54348629,692.61962126,492.58939049,1602.48782062,735.21416109,57.57229180,47.32420498,BTC,daily,OBM v0.1.0
2024-08-20,obm_spent_value_age_band_btc_daily,710193.51882499,59794.31802060,33891.38196520,5139.70951129,14682.94944311,1407.15181169,1652.72781061,2118.26819637,439.09492687,198.11530803,16.11053779,7.56706374,BTC,daily,OBM v0.1.0
2024-08-21,obm_spent_value_age_band_btc_daily,679846.66522090,54561.00823596,24059.82310948,7931.94354294,6398.53866338,2806.28363618,2178.08051202,635.20911960,1590.43546759,259.51087839,30.56979746,362.39596674,BTC,daily,OBM v0.1.0
