date,series_id,value,unit,frequency,release_version
2009-09-22,obm_utxo_eod_count_daily,22126,outputs,daily,OBM v0.1.0
2009-09-23,obm_utxo_eod_count_daily,22162,outputs,daily,OBM v0.1.0
2009-09-24,obm_utxo_eod_count_daily,22259,outputs,daily,OBM v0.1.0
2009-09-25,obm_utxo_eod_count_daily,22326,outputs,daily,OBM v0.1.0
2009-09-26,obm_utxo_eod_count_daily,22426,outputs,daily,OBM v0.1.0
2009-09-27,obm_utxo_eod_count_daily,22498,outputs,daily,OBM v0.1.0
2009-09-28,obm_utxo_eod_count_daily,22583,outputs,daily,OBM v0.1.0
2009-09-29,obm_utxo_eod_count_daily,22630,outputs,daily,OBM v0.1.0
2009-09-30,obm_utxo_eod_count_daily,22715,outputs,daily,OBM v0.1.0
2009-10-01,obm_utxo_eod_count_daily,22797,outputs,daily,OBM v0.1.0
2009-10-02,obm_utxo_eod_count_daily,22860,outputs,daily,OBM v0.1.0
2009-10-03,obm_utxo_eod_count_daily,22918,outputs,daily,OBM v0.1.0
2009-10-04,obm_utxo_eod_count_daily,22971,outputs,daily,OBM v0.1.0
2009-10-05,obm_utxo_eod_count_daily,23026,outputs,daily,OBM v0.1.0
2009-10-06,obm_utxo_eod_count_daily,23056,outputs,daily,OBM v0.1.0
2009-10-07,obm_utxo_eod_count_daily,23116,outputs,daily,OBM v0.1.0
2009-10-08,obm_utxo_eod_count_daily,23186,outputs,daily,OBM v0.1.0
2009-10-09,obm_utxo_eod_count_daily,23266,outputs,daily,OBM v0.1.0
2009-10-10,obm_utxo_eod_count_daily,23342,outputs,daily,OBM v0.1.0
2009-10-11,obm_utxo_eod_count_daily,23416,outputs,daily,OBM v0.1.0
2009-10-12,obm_utxo_eod_count_daily,23401,outputs,daily,OBM v0.1.0
2009-10-13,obm_utxo_eod_count_daily,23458,outputs,daily,OBM v0.1.0
2009-10-14,obm_utxo_eod_count_daily,23527,outputs,daily,OBM v0.1.0
2009-10-15,obm_utxo_eod_count_daily,23598,outputs,daily,OBM v0.1.0
2009-10-16,obm_utxo_eod_count_daily,23578,outputs,daily,OBM v0.1.0
2009-10-17,obm_utxo_eod_count_daily,23635,outputs,daily,OBM v0.1.0
2009-10-18,obm_utxo_eod_count_daily,23703,outputs,daily,OBM v0.1.0
2009-10-19,obm_utxo_eod_count_daily,23815,outputs,daily,OBM v0.1.0
2009-10-20,obm_utxo_eod_count_daily,23811,outputs,daily,OBM v0.1.0
2009-10-21,obm_utxo_eod_count_daily,23874,outputs,daily,OBM v0.1.0
2009-10-22,obm_utxo_eod_count_daily,23925,outputs,daily,OBM v0.1.0
2009-10-23,obm_utxo_eod_count_daily,24014,outputs,daily,OBM v0.1.0
2009-10-24,obm_utxo_eod_count_daily,24070,outputs,daily,OBM v0.1.0
2009-10-25,obm_utxo_eod_count_daily,24146,outputs,daily,OBM v0.1.0
2009-10-26,obm_utxo_eod_count_daily,24217,outputs,daily,OBM v0.1.0
2009-10-27,obm_utxo_eod_count_daily,24266,outputs,daily,OBM v0.1.0
2009-10-28,obm_utxo_eod_count_daily,24332,outputs,daily,OBM v0.1.0
2009-10-29,obm_utxo_eod_count_daily,24339,outputs,daily,OBM v0.1.0
2009-10-30,obm_utxo_eod_count_daily,24399,outputs,daily,OBM v0.1.0
2009-10-31,obm_utxo_eod_count_daily,24445,outputs,daily,OBM v0.1.0
2009-11-01,obm_utxo_eod_count_daily,24470,outputs,daily,OBM v0.1.0
2009-11-02,obm_utxo_eod_count_daily,24503,outputs,daily,OBM v0.1.0
2009-11-03,obm_utxo_eod_count_daily,24565,outputs,daily,OBM v0.1.0
2009-11-04,obm_utxo_eod_count_daily,24587,outputs,daily,OBM v0.1.0
2009-11-05,obm_utxo_eod_count_daily,24644,outputs,daily,OBM v0.1.0
2009-11-06,obm_utxo_eod_count_daily,24706,outputs,daily,OBM v0.1.0
2009-11-07,obm_utxo_eod_count_daily,24775,outputs,daily,OBM v0.1.0
2009-11-08,obm_utxo_eod_count_daily,24848,outputs,daily,OBM v0.1.0
